,n_vac,uco,ciu,pt,asig,ta,empleo,efun,cursos,t_max,t_min,fecha_cob,csce,obs,cod_cm
563,4023,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5CA07/008,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","489,98"
564,4024,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5CA07/009,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","489,98"
565,4025,DIRECCION DE PERSONAL,56200003,5CA07/013,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","489,98"
566,4026,DIRECCION DE ASISTENCIA AL PERSONAL,56320380,5CA07/002,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","489,98"
567,4027,DIRECCION DE ASISTENCIA AL PERSONAL,56320380,5CA07/007,LD,C,CGET,COR,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","489,98"
568,4028,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (TOLEDO)",55237183,5CA33/003,LD,C,CGET,COR a TCOL,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","450,47"
569,4029,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (VALLADOLID)",55237385,5CA40/003,LD,C,CGET,COR a TCOL,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","374,87"
570,4030,JEFATURA DE LA TERCERA SUIGE (JACA),54330014,5CA37/002,LD,D,CGET,COR a TCOL,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","338,86"
571,4031,RESIDENCIA MIL. AC. SOCIAL DESCANSO «LA CORTADURA»,56300060,5CA37/001,LD,D,CGET,COR a TCOL,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","338,86"
572,4032,CENTRO DEPORTIVO SOCIOCULTURAL MILITAR «MALLORCA»,56318222,5CA37/001,LD,D,CGET,COR a TCOL,"['INT.', 'INF.', 'CAB.', nan]","['SL:I, RV:I, GL:I', 'YN:E', 'SL:I, RS:I, GL:I', 'ID:E', nan]","['4', nan]","['2', '3', nan]","['05-08-2021', '11-08-2021', '07-06-2021', '26-06-2021', '03-06-2021', nan]","['387,656,695,960', 'A65,486,656,960', 'C72,656,959', '387,622,656,960', '511,546,629,656,960', '656,960', '656,686,960', '511,656,960', '656,687,960', 'C83,656,960', '629,960', '656,714,960', '999', nan]","338,86"
573,4400,CUARTEL GENERAL DE LA FUERZA TERRESTRE,50002382,5CA07/010,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","556,656,960","489,98"
574,4401,DIRECCION DE PERSONAL,56200003,5CA37/001,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR a TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","51D, 556,656,695,960","450,47"
575,4402,DIRECCION DE ADQUISICIONES,57655773,5CA12/003,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","C90,556,656,960","773,73"
576,4403,ACADEMIA DE AVIACION DE EJÉRCITO DE TIERRA,55111893,5CA37/001,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR a TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","132,556,695,960","412,70"
577,4404,"JEFATURA DE LOS SISTEMAS DE INFORMACION TEL, AS.TEC. (POZUELO)",53000012,5CA07/001,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","51E, 556,656,960","711,63"
578,4405,"JEFATURA DE LOS SISTEMAS DE INFORMACION, TEL, AS.TEC. (MADRID)",53000011,5JB37/001,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",TCOL a CTE,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","556,559,567,656,960","571,56"
579,4406,CUARTEL GENERAL DEL MANDO DE APOYO A LA MANIOBRA,50036450,5CA36/002,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR a TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","317,497,556,656,695,960","374,87"
580,4407,CUARTEL GENERAL DE LA COMGE. BALEARES,50017895,5CA37/001,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR a TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","497,556,656,695,960","338,86"
581,4408,"JEFATURA DE LOS SISTEMAS DE INFORMACION, TEL, AS.TEC. (MADRID)",53000011,5CA07/002,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","556,656,678,960","489,98"
582,4409,"JEFATURA DE LOS SISTEMAS DE INFORMACION TEL, AS.TEC. (POZUELO)",53000012,5CA07/003,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","51E, 556,656,960","489,98"
583,4410,GABINETE DEL JEME.,50120101,5JA03/008,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","556,656,960","374,87"
584,4411,ACADEMIA DE INFANTERIA,55101713,5CA04/001,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","132,511,556,960","489,98"
585,4412,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5CA36/003,LD,X,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR a TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","Z85,317,556,656,695,960","374,87"
586,4413,CENTRO DEPORTIVO MILITAR «LA DEHESA»,56300517,5CA37/001,LD,D,"['CGET', 'EOF/EEO', 'CGET/CGAET/CE', 'EOF', nan]",COR a TCOL,"['INF.', 'TRA.', nan]","['SL:I, RV:I, GL:I', 'HP:E', 'XF:I, FM:I, EM:I', 'XF:1,FM:1,SL:I, RS:I, EM:1,GL:I', 'SM:E', 'TI:I, ID:I', nan]",,,"['17-04-2021', '04-04-2021', '01-06-2021', nan]","387,556,695,960","338,86"
587,4200,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/006,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,939,960","338,86"
588,4201,CUARTEL GENERAL BRIGADA «REY ALFONSO XIII» II DE LA LEGION,50084593,5CA36/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","V53,960","489,98"
589,4202,CUARTEL GENERAL BRIGADA «REY ALFONSO XIII» II DE LA LEGION,50084593,5TA81/001,LD,D,"['CGET', 'EOF', nan]",TTE,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","V53,960","374,87"
590,4203,ACADEMIA DE LOGISTICA,55100035,5CA36/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","518,960","338,86"
591,4204,ACADEMIA GENERAL MILITAR,55105700,5CA37/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","518,960","338,86"
592,4205,ACADEMIA DE AVIACION DE EJÉRCITO DE TIERRA,55111893,5CA37/002,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","518,960","338,86"
593,4206,JEFATURA DEL MANDO DE PERSONAL,56005114,5CA37/008,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
594,4207,JEFATURA DEL MANDO DE PERSONAL,56005114,5CA37/007,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
595,4208,JEFATURA DEL MANDO DE PERSONAL (GRANADA),56015459,5CA37/003,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
596,4209,JEFATURA DEL MANDO DE PERSONAL (BARCELONA),56038978,5CA37/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
597,4210,JEFATURA DEL MANDO DE PERSONAL (STA. CRUZ DE TENERIFE),56061957,5CA37/002,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
598,4211,JEFATURA DEL MANDO DE PERSONAL (CEUTA),56093385,5CA37/002,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
599,4212,JEFATURA DEL MANDO DE PERSONAL (A CORUÑA),56094624,5CA37/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","656,960,983","338,86"
600,4213,ACADEMIA GENERAL BASICA DE SUBOFICIALES,55104707,5WA1E/003,LD,Z,"['CGET', 'EOF', nan]",SBMY,,"['XF:I, FM:I, EM:I', nan]",,,"['12-05-2021', '17-04-2021', '21-05-2021', nan]","A65,51F, 959","338,86"
601,4214,MUSEO DEL EJÉRCITO (TOLEDO),50400002,5CA07/001,LD,D,"['CGET', 'EOF', nan]",COR,,,,,"['17-04-2021', nan]",960,"338,86"
602,4215,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/008,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
603,4216,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/020,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
604,4217,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/018,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
605,4218,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/019,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
606,4219,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/010,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
607,4220,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/007,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
608,4221,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5CA36/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
609,4222,INSTITUTO DE HISTORIA Y CULTURA MILITAR (A CORUÑA),50430001,5CA36/001,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]","305,960","338,86"
610,4223,INSTITUTO DE HISTORIA Y CULTURA MILITAR (A CORUÑA),50430001,5CA36/003,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]","305,960","338,86"
611,4224,INSTITUTO DE HISTORIA Y CULTURA MILITAR (BARCELONA),50430002,5CA36/003,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
612,4225,INSTITUTO DE HISTORIA Y CULTURA MILITAR (MAHON),50430010,5CA36/002,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]","394,960","338,86"
613,4226,INSTITUTO DE HISTORIA Y CULTURA MILITAR (MALLORCA),50430011,5CA36/003,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
614,4227,INSTITUTO DE HISTORIA Y CULTURA MILITAR (SEVILLA),50430013,5CA36/004,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
615,4228,INSTITUTO DE HISTORIA Y CULTURA MILITAR (VALENCIA),50430015,5CA36/005,LD,D,"['CGET', 'EOF', nan]",COR a TCOL,,,,,"['17-04-2021', nan]",960,"338,86"
616,4229,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5J04L/002,LD,D,"['CGET', 'EOF', nan]",TCOL,,,,,"['17-04-2021', nan]",960,"304,34"
617,4230,ARCHIVO GENERAL MILITAR DE SEGOVIA,50400003,5J039/002,LD,D,"['CGET', 'EOF', nan]",TCOL a CTE,,,,,"['17-04-2021', nan]",960,"304,34"
618,4231,INSTITUTO DE HISTORIA Y CULTURA MILITAR (BURGOS),50430003,5J039/001,LD,D,"['CGET', 'EOF', nan]",TCOL a CTE,,,,,"['17-04-2021', nan]",960,"304,34"
619,4232,INSTITUTO DE HISTORIA Y CULTURA MILITAR (MAHON),50430010,5J039/001,LD,D,"['CGET', 'EOF', nan]",TCOL a CTE,,,,,"['17-04-2021', nan]","394,960","304,34"
620,4233,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5J04K/004,LD,D,"['CGET', 'EOF', nan]",CTE,,,,,"['17-04-2021', nan]",960,"291,07"
621,4234,INSTITUTO DE HISTORIA Y CULTURA MILITAR,50400000,5J04K/005,LD,D,"['CGET', 'EOF', nan]",CTE,,,,,"['17-04-2021', nan]",960,"291,07"
622,2100,CUARTEL GENERAL DEL MANDO DE TROPAS DE MONTAÑA,50083231,5JA40/001,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","TM:E, XF:I, FM:I, EM:I","['10', nan]",,,"615,19","51,656,763,959",GM10
623,2101,CUARTEL GENERAL DE LA COMGE. DE MELILLA,50042203,5JA39/011,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"450,47","51,656,763,960",GM10
624,2102,CUARTEL GENERAL DE LA DIVISION «CASTILLEJOS»,50014741,5JA03/005,CM,C,TCOL,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"489,98","656,763,960",GM02
625,2103,CUARTEL GENERAL DE LA DIVISION «CASTILLEJOS»,50014741,5JA39/010,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"450,47","51,656,763,960",GM10
626,2104,CUARTEL GENERAL DE LA DIVISION «CASTILLEJOS»,50014741,5JA39/018,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"450,47","51,656,763,960",GM10
627,2105,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA10/002,CM,C,TCOL,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I, IN:E","['10', nan]",,,"529,69","215,656,763,960",GM02
628,2106,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA12/007,CM,C,TCOL,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I, IN:E","['10', nan]",,,"529,69","D74,656,763,960",GM02
629,2107,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA03/023,CM,C,TCOL,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I, IN:E","['10', nan]",,,"529,69","D74,656,763,960",GM02
630,2108,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA39/008,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I, IN:E","['10', nan]",,,"489,98","D74,51,656,763,960",GM10
631,2109,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,5JA03/007,CM,C,TCOL,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"529,69","656,763,960",GM02
632,2110,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,5JA03/005,CM,C,TCOL,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"529,69","656,763,960",GM02
633,2111,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,5JA39/002,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"489,98","51,656,763,960",GM10
634,2112,CUARTEL GENERAL DEL MING.,50059971,5JA46/002,CM,C,CTE,"['INF.', 'ING.', 'TRA.', nan]","XF:I, FM:I, EM:I","['10', nan]",,,"529,69","51,656,763,960",GM10
635,2113,CUARTEL GENERAL DE LA FUERZA TERRESTRE,50002382,5JA39/004,CM,C,CTE,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"450,47","51,656,763,960",GM10
636,2114,CUARTEL GENERAL DE LA FUERZA TERRESTRE,50002382,5JA39/015,CM,C,CTE,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"450,47","51,656,763,960",GM10
637,2115,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA03/008,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","656,763,960",GM02
638,2116,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA03/001,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","656,763,960",GM02
639,2117,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA03/006,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","656,763,960",GM02
640,2118,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA39/019,CM,C,CTE,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","51,656,763,960",GM10
641,2119,"JEFATURA DE LOS SISTEMAS DE INFORMACION, TEL, AS.TEC. (MADRID)",53000011,5JA03/006,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"571,56","384,656,763,960",GM06
642,2120,"JEFATURA DE LOS SISTEMAS DE INFORMACION, TEL, AS.TEC. (MADRID)",53000011,5JA03/009,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"571,56","656,763,960",GM06
643,2121,"JEFATURA DE LOS SISTEMAS DE INFORMACION, TEL, AS.TEC. (MADRID)",53000011,5JA39/011,CM,C,CTE,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","51,656,763,960",GM14
644,2122,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5JA39/001,CM,C,CTE,,"XF:I, FM:I, EM:I, IN:E","['10', '4', nan]","['2', nan]",,"489,98","D73,51,656,763,960",GM14
645,2123,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5JA39/003,CM,C,CTE,,"XF:I, FM:I, EM:I, IN:E","['10', '4', nan]","['2', nan]",,"489,98","D73,51,656,763,960",GM14
646,2124,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,5JA03/001,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","656,763,960",GM06
647,2125,JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,54430001,5JA03/002,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","656,763,960",GM06
648,2126,DIRECCION DE INFRAESTRUCTURA,54630000,5JA03/001,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"571,56","656,763,960",GM06
