,n_vac,uco,ciu,pt,asig,ta,empleo,efun,cursos,t_max,t_min,fecha_cob,csce,obs,cod_cm,ejercito,cuerpo_esc,nivel
394,03437,ACADEMIA DE INFANTERIA,55101713,5SA17/005,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79",960,GM21,,,
395,03438,ACADEMIA DE INFANTERIA,55101713,5SA17/007,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,959",GM21,,,
396,03439,ACADEMIA DE INFANTERIA,55101713,5SA17/011,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,960",GM21,,,
397,03440,ACADEMIA DE CABALLERIA,55107701,5SA18/001,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,960",GM21,,,
398,03441,ACADEMIA DE CABALLERIA,55107701,5SA18/005,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,960",GM21,,,
399,03442,ACADEMIA DE CABALLERIA,55107701,5SA18/002,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,960",GM21,,,
400,03443,ACADEMIA DE INGENIEROS,55101706,5SA21/004,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,960",GM21,,,
401,03444,ACADEMIA DE INGENIEROS,55101706,5SA21/011,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,959",GM21,,,
402,03445,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (HOYO DE MANZANARES)",55219380,5SA24/002,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","511,656,959",GM21,,,
403,03446,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5WF67/001,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"257,83",959,GM21,,,
404,03447,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5SA28/001,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","196,656,960",GM21,,,
405,03448,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5SA28/007,CM,D,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"184,24","196,779,960",GM21,,,
406,03449,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5SA28/009,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","196,656,960",GM21,,,
407,03450,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5SA28/003,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","196,656,959",GM21,,,
408,03451,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5SA28/013,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"284,79","196,511,656,960",GM21,,,
409,03452,USBA «CORONEL MATE»,54130012,5SA28/002,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"231,83","196,960",GM21,,,
410,03453,USBA «EL GOLOSO»,54130013,5SA28/003,CM,C,STTE,"['MANME/INSTL', 'TRA.', 'ELCTN', 'INFOT', 'I.LIG/IACMZ', 'AUTOM/MARMT/TLECO', 'ADMON', 'ING./TRA.', 'CAB.', nan]",,"['10', nan]",,,"184,24","196,235,960",GM21,,,
411,03508,USAC «PUERTO DEL ROSARIO»,54530013,5SA28/001,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","231,83","196,960",GM21,,,
412,03509,USBA «GENERAL ALEMAN RAMIREZ»,54542203,5SA28/003,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","231,83","196,960",GM21,,,
413,03510,USBA «GENERAL ALEMAN RAMIREZ»,54542203,5SA28/006,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","231,83","196,511,960",GM21,,,
414,03511,JEFATURA DEL MANDO DE ADIESTRAMIENTO Y DOCTRINA,55000002,5SA28/002,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,656,960",GM21,,,
415,03512,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5SA28/004,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,656,960",GM21,,,
416,03513,CENTRO DE ADIESTRAMIENTO «CHINCHILLA»,55100020,5SA28/002,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","257,83","196,960",GM21,,,
417,03514,CENTRO DE ADIESTRAMIENTO «CHINCHILLA»,55100020,5SA28/003,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","257,83","196,511,960",GM21,,,
418,03515,ACADEMIA DE LOGISTICA,55100035,5SA28/008,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,511,960",GM21,,,
419,03516,ACADEMIA DE INGENIEROS,55101706,5SA28/002,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","159,196,511,959",GM21,,,
420,03517,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,5SA28/004,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,960",GM21,,,
421,03518,ACADEMIA GENERAL BASICA DE SUBOFICIALES,55104707,5SA28/004,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","291,07","196,511,960",GM21,,,
422,03519,ACADEMIA GENERAL MILITAR,55105700,5SA28/010,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,960",GM21,,,
423,03520,ACADEMIA GENERAL MILITAR,55105700,5SA28/011,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,960",GM21,,,
424,03521,ACADEMIA GENERAL MILITAR,55105700,5SA28/008,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,960",GM21,,,
425,03522,ACADEMIA GENERAL MILITAR,55105700,5SA28/009,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,960",GM21,,,
426,03523,CENTRO DE FORMACION DE TROPA NUM.1,55130004,5SA28/001,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","184,24","196,235,960",GM21,,,
427,03524,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (VALLADOLID)",55135747,5SA28/002,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","231,83","196,960",GM21,,,
428,03525,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (CORDOBA)",55137509,5SA28/001,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","231,83","137,196,960",GM21,,,
429,03526,"DIR.DE INVESTIGACIÓN, DOCTRINA, ORG Y MAT (COLMENAR VIEJO)",55243767,5SA28/001,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,511,656,960",GM21,,,
430,03527,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/005,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,656,960",GM21,,,
431,03528,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/011,CM,D,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","184,24","196,960,983",GM21,,,
432,03529,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/003,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,656,960",GM21,,,
433,03530,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/025,CM,D,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","184,24","196,960,983",GM21,,,
434,03531,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/023,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,511,656,960",GM21,,,
435,03532,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA28/024,CM,D,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","184,24","196,960,983",GM21,,,
436,03533,JEFATURA DEL MANDO DE PERSONAL (TOLEDO),56074468,5SA28/002,CM,D,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","184,24","196,960,983",GM21,,,
437,03534,DIRECCION DE PERSONAL,56200003,5SA28/011,CM,C,STTE,,,,,"['16-06-2021', '25-05-2021', nan]","284,79","196,656,959",GM21,,,
438,03562,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5SA28/002,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","196,960",GM21,,,
439,03563,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA28/003,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,656,960",GM21,,,
440,03564,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA28/009,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,511,656,960",GM21,,,
441,03565,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5SA28/001,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,656,959",GM21,,,
442,03566,DIRECCION DE ADQUISICIONES,57655773,5SA28/002,CM,C,STTE,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","196,656,960",GM21,,,
443,03567,USAC «CAMPOSOTO»,54230036,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",959,GM21,,,
444,03568,USBA «EL COPERO»,54230044,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
445,03569,USAC «EL BRUCH»,54330024,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","511,960",GM21,,,
446,03570,JEFATURA DE LA CUARTA SUBINSPECCION GENERAL DEL EJÉRCITO,54430001,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","511,960",GM21,,,
447,03571,USBA «ARACA»,54430020,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"291,07",960,GM21,,,
448,03572,USBA. «CONDE DE GAZOLA»,54430022,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
449,03573,DIRECCION DE INFRAESTRUCTURA,54630000,5WG13/003,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21,,,
450,03574,DIRECCION DE INFRAESTRUCTURA,54630000,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21,,,
451,03575,ACADEMIA DE INGENIEROS,55101706,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79",960,GM21,,,
452,03576,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79",960,GM21,,,
453,03577,ACADEMIA DE ARTILLERIA,55101735,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79",960,GM21,,,
454,03578,JEFATURA DEL MANDO DE PERSONAL,56005114,5WG13/005,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21,,,
455,03579,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,960",GM21,,,
456,03580,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"284,79","656,959",GM21,,,
457,03581,PARQUE Y CENTRO DE MANTO. DE ARM. Y MAT. DE ARTILLERIA,57200010,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
458,03582,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5WG13/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
459,03583,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
460,03584,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5WG13/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
461,03585,CENTRO DE FORMACION DE TROPA NUM. 2,55130005,5WF91/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"257,83",960,GM21,,,
462,03586,PARQUE Y CENTRO DE MANTO. DE ARM. Y MAT. DE ARTILLERIA,57200010,5WF91/001,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
463,03587,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5WF91/002,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83","511,960",GM21,,,
464,03588,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5WG19/004,CM,C,STTE a BG,"['ALMPQ', 'ADMON', 'METLG', nan]",,,,,"231,83",960,GM21,,,
465,03589,UNIDAD DE APOYO A LA PROYECCION «CRISTOBAL COLON»,54530008,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21,,,
466,03590,UNIDAD DE APOYO A LA PROYECCION «ANATOLIO DE FUENTES»,54557237,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21,,,
467,03591,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (HOYO)",55145313,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21,,,
468,03592,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5WG16/002,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21,,,
469,03593,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5WG16/001,CM,C,STTE a BG,MANME/INSTL,,"['10', nan]",,,"231,83",960,GM21,,,
470,03594,PARQUE Y CENTRO DE MANTO. DE MATERIAL DE TRANSMISIONES,57201451,5WG11/003,CM,C,STTE a BG,AUTOM,,"['10', nan]",,,"231,83",959,GM21,,,
471,03595,ACADEMIA DE AVIACION DE EJÉRCITO DE TIERRA,55111893,5WG10/012,CM,C,STTE a BG,MAERN,,"['10', nan]",,,"257,83","656,960",GM21,,,
472,03596,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (ALMAGRO),57229334,5WG10/001,CM,C,STTE a BG,MAERN,,"['10', nan]",,,"284,79","656,960",GM21,,,
473,03597,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (AGONCILLO),57274415,5WG10/001,CM,C,STTE a BG,MAERN,,"['10', nan]",,,"284,79","656,960",GM21,,,
474,03598,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5WG17/008,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21,,,
475,03599,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5WG17/012,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21,,,
476,03600,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5WG17/003,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21,,,
477,03601,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5WG17/005,CM,C,STTE a BG,MARMT,,"['10', nan]",,,"231,83",960,GM21,,,
478,03602,PARQUE Y CENTRO DE MANTO. DE MATERIAL DE TRANSMISIONES,57201451,5WG03/007,CM,C,STTE a BG,TLECO,,"['10', nan]",,,"231,83","511,656,960",GM21,,,
479,03603,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (ALMAGRO),57229334,5WG20/001,CM,C,STTE a BG,TLECO/ELCTN,,"['10', nan]",,,"231,83","511,656,960",GM21,,,
480,03604,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS (AGONCILLO),57274415,5WG20/001,CM,C,STTE a BG,TLECO/ELCTN,,"['10', nan]",,,"231,83","511,656,960",GM21,,,
481,03605,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 2,57200015,5WG06/002,CM,C,STTE a BG,ELCTN/ELETE,,"['10', nan]",,,"231,83",960,GM21,,,
482,03606,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 2,57200015,5WG06/003,CM,C,STTE a BG,ELCTN/ELETE,,"['10', nan]",,,"231,83","511,960",GM21,,,
483,03607,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5WG09/002,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"284,79","656,960",GM21,,,
484,03608,ESCUELA DE GUERRA DEL EJÉRCITO DE TIERRA,55100032,5WG09/002,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"284,79",960,GM21,,,
485,03609,JEFATURA DEL MANDO DE PERSONAL,56005114,5WG09/005,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"284,79","656,960",GM21,,,
486,03610,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 1,57200012,5WG09/001,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"231,83",960,GM21,,,
487,03611,PARQUE Y CENTRO DE MANTO. DE SISTEMAS HARDWARE Y SOFTWARE,57200018,5WG09/004,CM,C,STTE a BG,INFOT,,"['10', nan]",,,"231,83","656,960",GM21,,,
488,03612,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA45/006,CM,C,BG,IACMZ,,"['10', nan]",,,"207,22","511,959",GM29,,,
489,03613,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA5C/005,CM,C,BG,IACMZ/CAB.,,"['10', nan]",,,"207,22","511,959",GM29,,,
490,03614,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA5C/011,CM,C,BG,IACMZ/CAB.,,"['10', nan]",,,"207,22","511,960",GM29,,,
491,03615,ACADEMIA DE CABALLERIA,55107701,5SA48/001,CM,C,BG,CAB.,,"['10', nan]",,,"231,83","511,960",GM29,,,
492,03616,USBA «EL GOLOSO»,54130013,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
493,03617,USBA «GENERAL CAVALCANTI»,54130015,5SA50/004,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
494,03618,USAC «SAN CRISTOBAL-CANILLEJAS» (MADRID),54164711,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
495,03619,USBA «TENIENTE FLOMESTA»,54217747,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
496,03620,JEFATURA DE LA SEGUNDA SUBINSPECCION GENERAL DEL EJÉRCITO,54230025,5SA50/002,CM,C,BG,,,10,,,"184,24","196,511,960",GM29,,,
497,03621,USBA «CERRO MURIANO»,54230043,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
498,03622,USAC «HEROES DEL REVELLIN»,54330027,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
499,03623,USBA «OROEL» (AISA),54330037,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,959",GM29,,,
500,03624,USAC «DIEGO PORCELOS»,54430014,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,959",GM29,,,
501,03625,USBA «CID CAMPEADOR»,54430021,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
502,03626,JEFATURA DE LA QUINTA SUIGE (TENERIFE),54530001,5SA50/001,CM,C,BG,,,10,,,"184,24","196,511,959",GM29,,,
503,03627,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,5SA50/002,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29,,,
504,03628,CENTRO DE ADIESTRAMIENTO «CHINCHILLA»,55100020,5SA50/001,CM,C,BG,,,10,,,"207,22","196,511,959",GM29,,,
505,03629,CENTRO DE ADIESTRAMIENTO «SAN GREGORIO»,55100021,5SA50/002,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
506,03630,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,5SA50/002,CM,C,BG,,,10,,,"231,83","196,511,960",GM29,,,
507,03631,ACADEMIA GENERAL BASICA DE SUBOFICIALES,55104707,5SA50/005,CM,C,BG,,,10,,,"257,83","196,511,960",GM29,,,
508,03632,ACADEMIA DE CABALLERIA,55107701,5SA50/002,CM,C,BG,,,10,,,"231,83","196,511,959",GM29,,,
509,03633,CENTRO DE FORMACION DE TROPA NUM.1,55130004,5SA50/006,CM,C,BG,,,10,,,"207,22","196,511,960",GM29,,,
510,03634,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (MADRID)",55131192,5SA50/003,CM,C,BG,,,10,,,"184,24","196,511,960",GM29,,,
511,03635,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (VALLADOLID)",55135747,5SA50/004,CM,C,BG,,,10,,,"184,24","196,511,960",GM29,,,
512,03636,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (SEVILLA)",55153362,5SA50/006,CM,C,BG,,,10,,,"184,24","196,511,960",GM29,,,
513,03637,JEFATURA DEL MANDO DE PERSONAL,56005114,5SA50/004,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29,,,
514,03638,DIRECCION DE PERSONAL,56200003,5SA50/009,CM,C,BG,,,10,,,"257,83","196,656,960",GM29,,,
515,03639,DIRECCION DE PERSONAL,56200003,5SA50/010,CM,C,BG,,,10,,,"257,83","196,656,960",GM29,,,
516,03640,DIRECCION DE PERSONAL,56200003,5SA50/011,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29,,,
517,03641,DIRECCION DE PERSONAL,56200003,5SA50/012,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29,,,
518,03642,DIRECCION DE PERSONAL,56200003,5SA50/013,CM,C,BG,,,10,,,"257,83","196,511,656,960",GM29,,,
519,03643,DIRECCION DE PERSONAL,56200003,5SA50/014,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29,,,
520,03644,DIRECCION DE PERSONAL,56200003,5SA50/015,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29,,,
521,03645,DIRECCION DE PERSONAL,56200003,5SA50/016,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29,,,
522,03646,DIRECCION DE PERSONAL,56200003,5SA50/017,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"257,83","196,511,656,960",GM29,,,
523,03647,DIRECCION DE PERSONAL (CORDOBA),56240763,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,511,960",GM29,,,
524,03648,DIRECCION DE PERSONAL (SANTOVENIA DE PISUERGA),56258104,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,959",GM29,,,
525,03649,DIRECCION DE PERSONAL (A CORUÑA),56278172,5SA50/002,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,511,959",GM29,,,
526,03650,DIRECCION DE PERSONAL (SALAMANCA),56280734,5SA50/001,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"207,22","196,302,511,960",GM29,,,
527,03651,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5SA50/005,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29,,,
528,03652,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5SA50/002,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29,,,
529,03653,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5SA50/005,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29,,,
530,03654,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5SA50/004,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29,,,
531,03655,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5SA50/006,CM,C,BG,"['ADMON', nan]",,"['10', nan]",,,"184,24","196,511,960",GM29,,,
